AH|ANTALAHA|321000|0|0|195|-14998917|50317917|0|FM
AH|AHMEDABAD|215000|0|0|195|23141389|72699667|0|VA
AH|ALGHERO|337000|0|0|195|40699028|8330945|0|LI
AH|ARAIKHEER|450000|0|0|195|46232889|102824806|0|ZM
AH|ANGELHOLM|417000|0|0|195|56266139|12900722|0|ES
AHC|AMEDEE|109000|1|1|195|40267864|-120151950|4006|K2
AHD|UTAA ILS/CAT II|108700|0|0|195|38001586|58340106|679|UT
AHL|AHLHORN|290000|0|0|195|52888056|8122500|0|ED
AHL|AHLHORN|108000|0|1|195|52888056|8237778|160|ED
AHN|ATHENS|109600|1|1|195|33947584|-83324750|790|K7
AHO|ALGHERO FERTILIA|109300|0|1|195|40636056|8289556|87|LI
AHO1|ALGHERO|109300|0|1|195|40635833|8289445|1447|LI
AHQ|WAHOO|400000|0|0|195|41239167|-96598358|0|K3
AHR|AHR|116200|1|1|195|34206944|62232778|3290|OA
AHT|ASHIYA|108600|0|1|195|33885000|130652500|115|RJ
AHT|AMCHITKA|113200|0|1|195|51379658|-179258372|221|PA
AHT|AMCHITKA|379000|0|0|195|51379658|-179258372|0|PA
AHX|ATHENS|269000|0|0|195|32159319|-95830239|0|K4
AI|AITUTAKI|320000|0|0|195|-18824833|-159773500|0|NC
AI|SAO JOAO|320000|0|0|195|-1266667|-44903056|0|SB
AI|ADDMO|400000|0|0|195|34232342|-96933109|0|K4
AI|ALICANTE|330000|0|0|195|38296181|-660008|0|LE
AI|VIDEO|371000|0|0|195|40069522|-85510686|0|K5
AIA|ALLIANCE|111800|1|1|195|42055631|-102804442|3927|K3
AIG|ANTIGO|347000|0|0|195|45158611|-89113778|0|K5
AIK|AIKEN|347000|0|0|195|33651806|-81677050|0|K7
AIL|ASWAN|109500|0|1|195|23951806|32822778|650|HE
AIN|ALAIN|399000|0|0|195|24248611|55604278|0|OM
AIO|ATLANTIC|365000|0|0|195|41403961|-95046261|0|K3
AIR|BELLAIRE|117100|1|1|195|40017014|-80817253|1290|K5
AIT|AITKIN|397000|0|0|195|46547456|-93675245|0|K3
AIV|ALICEVILLE|254000|0|0|195|33114014|-88185586|0|K7
AIX|NANWAK|323000|0|0|195|60385031|-166214775|0|PA
AIX|NANWAK|112900|0|1|195|60385031|-166214775|33|PA
AIZ|KAISER|377000|0|0|195|38096619|-92553072|0|K3
AJ|ANJOUAN OUANI|369000|0|0|195|-12132028|44428586|0|FM
AJ|AGHAJARI|365000|0|0|195|30750000|49683333|0|OI
AJ|KRASNOYARSK|334000|0|0|195|56193333|92406667|0|UN
AJ|STARITSA|430000|0|0|195|56516667|34933334|0|UU
AJA|MT MACAJNA|385000|0|0|195|13453500|144736917|0|PG
AJE|AWAJI|115600|1|1|195|34270306|134712945|884|RJ
AJF|AL JOUF|117800|1|1|195|29789370|40071642|2227|OE
AJG|MOUNT CARMEL|524000|0|0|195|38611750|-87725511|0|K5
AJL|ABEJORRAL|380000|0|0|195|5779722|-75427778|0|SK
AJO|AJACCIO|114800|1|1|195|41770528|8774667|2142|LF
AJR|HABERSHAM|347000|0|0|195|34501486|-83549895|0|K7
AK|AKURE|276000|0|0|195|7227144|5292183|0|DN
AK|OUKACHA|305700|0|0|195|33614167|-7565000|0|GM
AK|AKENO|380000|0|0|195|34524445|136699722|0|RJ
AK|AKRON|362000|0|0|195|41069711|-81387383|0|K5
AK|ALEKSANDROVKA|1130000|0|0|195|49583333|44316667|0|UR
AK|ASTANA|318000|0|0|195|51060278|71526111|0|UA
AK|ABAKAN|360000|0|0|195|53766667|91405000|0|UN
AK|CHINO|355000|0|0|195|58737261|-156779303|0|PA
AKB|AKTOBE|113400|1|1|195|50263056|57183889|734|UA
AKE|AMAKUSA|113450|1|1|195|32480920|130159550|340|RJ
AKI|ANDUKI|250000|0|0|195|4630311|114371775|0|WB
AKI|AKHISAR|110200|0|1|195|38820278|27827222|260|LT
AKI|AKUREYRI|113600|1|1|195|65759806|-18004111|2053|BI
AKJ|AL-KHARJ|117300|1|1|195|24068233|47407583|1479|OE
AKL|HASKELL|407000|0|0|195|33191056|-99720006|0|K4
AKN|KING SALMON|112800|1|1|195|58724714|-156752347|95|PA
AKO|AKRON|114400|1|1|195|40155575|-103179739|4620|K2
AKP|ANAKTUVUK PASS|348000|0|0|195|68136628|-151744236|0|PA
AKQ|WAKEFIELD|274000|0|0|195|36983206|-77001069|0|K6
AKR|AKROTIRI|116000|0|1|195|34579333|32962834|210|LC
AKT|AKENO|114400|0|1|195|34528528|136675167|100|RJ
AKT|PREVEZA/AKTION|110000|1|1|195|38925914|20762178|13|LG
AKT|AKTAU|113300|1|1|195|43858656|51101828|100|UA
AKU|IVALO AKUJARVI|432000|0|0|195|68678389|27614628|0|EF
AKW|KLAWOCK|229000|0|0|195|55568639|-133079333|0|PA
AKW|KLAWOCK|115800|0|1|195|55568639|-133079333|30|PA
AL|MALOLO|385000|0|0|195|-17825667|177386897|0|NF
AL|JAKARTA HALIM|215000|0|0|195|-6193961|107040025|0|WI
AL|NAIROBI EMBAKASI|379000|0|0|195|-1376083|36919142|0|HK
AL|ACCRA|258000|0|0|195|5580242|-181714|0|DG
AL|ALABAT|247000|0|0|195|14220289|121924028|0|RP
AL|SANYA/PHOENIX|205000|0|0|195|18314308|109507597|0|ZJ
AL|ALPOS|218000|0|0|195|38855000|-89938059|0|K5
AL|SALAMANCA|359000|0|0|195|41030861|-5446933|0|LE
AL|PRICE|382000|0|0|195|42622206|-92509633|0|K3
AL|HAWKY|219000|0|0|195|42817300|-73808511|0|K6
AL|ALMATY|443000|0|0|195|43382500|77101944|0|UA
